Dataset,Method,MCC,Recall,Kendall_Diff,Wasserstein,KL_Div,Norm_MCC,Norm_Recall,Norm_Kendall_Diff,Norm_Wasserstein,Norm_KL_Div,Final_Score
Clean_Breast_Cancer_Wisconsin.csv,smote_filtered,0.8919160122096544,0.9097222222222222,0.17322031700978782,0.135166638647395,0.9671971833988781,0.41565184718734827,0.7851851851851848,0.7416792773156747,0.8116447589930194,0.8352848596129868,0.6459690987842297
Clean_Breast_Cancer_Wisconsin.csv,smotified_gan,0.8753551897565657,0.888671875,0.24869508933465279,0.0491455847978232,2.827202787486424,0.07249106912306758,0.06666666666666643,0.20463980530867143,0.9604282238912895,0.4604461056905327,0.3903001525832009
Clean_Breast_Cancer_Wisconsin.csv,smotified_gan_filtered,0.883748169853911,0.896484375,0.2234748089042834,0.08075388875748729,1.9087908439165675,0.24640402475323242,0.33333333333333215,0.3840942861767377,0.9057579685035738,0.6455296278899749,0.5065847251923696
Clean_Breast_Cancer_Wisconsin.csv,wgangp,0.889380824937815,0.904296875,0.2439325591830751,0.3701498396711349,3.782011051402968,0.36311962306578494,0.6000000000000014,0.23852750843431691,0.4052138531087762,0.26802779302802204,0.3774675353051809
Clean_Breast_Cancer_Wisconsin.csv,wgangp_filtered,0.8924875804117471,0.90625,0.24847426997927108,0.5705012120011311,3.671612214775366,0.42749544912816617,0.6666666666666679,0.20621104171482674,0.058682741963494656,0.290275985326496,0.3049183716111139
Clean_covid.csv,ctgan,0.33381989734746625,0.296875,0.588636028776429,0.518585297424691,0.9621802237421354,0.0,0.0,0.36134551634680667,0.1653657029602541,0.8844216351784047,0.17418642604059736
Clean_covid.csv,ctgan_filtered,0.4151689776369308,0.421875,0.6234084034379485,0.49713407434011947,1.3496900094326754,0.455291627894729,0.5454545454545454,0.18595629654256518,0.20047990629391077,0.8130382212387971,0.39670552936965564
Clean_covid.csv,gan_from_tutorial,0.4804060008677891,0.41145833333333337,0.5841029133659801,0.18367982872222957,1.169260485312131,0.8204078701447401,0.5000000000000002,0.3842102065746227,0.7135833350835239,0.846275253909525,0.7152866946313681
Clean_covid.csv,gan_from_tutorial_filtered,0.3974164771837718,0.42708333333333337,0.5618005216968687,0.008708244834027375,0.33475509918349333,0.35593506723343493,0.5681818181818183,0.49670177819405525,1.0,1.0,0.6488623865309613
Clean_covid.csv,gan_paper,0.4196285394222802,0.3802083333333333,0.6490435518784792,0.07399853044104743,1.068384829739596,0.48025074406081325,0.36363636363636354,0.05665455260598584,0.8931242122894917,0.8648576199401832,0.5885524149294261
Clean_covid.csv,gan_paper_filtered,0.4655090282187821,0.4739583333333333,0.5886906444811286,0.06965411272363443,0.7477200487288256,0.7370330255375781,0.7727272727272727,0.361070038875694,0.9002357306627867,0.9239274748032169,0.7706564080544857
Clean_covid.csv,smote,0.4468377468333619,0.4739583333333333,0.6077477685529873,0.12402842290133773,0.7244714185041254,0.6325342645608121,0.7727272727272727,0.26494735081623366,0.811228657444643,0.9282101191547687,0.6929707773275453
Clean_covid.csv,smote_filtered,0.4645723360749447,0.49999999999999994,0.5953562522654174,0.12630148286874926,0.6775971454769596,0.7317905803926985,0.886363636363636,0.32744921889467493,0.8075078118047182,0.9368448575747385,0.7500343469817998
Clean_covid.csv,smotified_gan,0.47690020315834736,0.4166666666666667,0.5038741584883712,0.1248578167329092,1.5777205489102082,0.800786746703372,0.5227272727272729,0.7888779596637248,0.8098709957611734,0.7710325765003289,0.7715397782988336
